425,-0.961247,,
426,-0.963086,,
427,-0.964881,,
428,-0.966633,,
429,-0.96834,,
430,-0.970003,,
431,-0.971622,,
432,-0.973197,,
433,-0.974727,,
434,-0.976213,,
435,-0.977654,,
436,-0.979051,,
437,-0.980403,,
438,-0.981711,,
439,-0.982974,,
440,-0.984192,,
441,-0.985365,,
442,-0.986493,,
443,-0.987576,,
444,-0.988615,,
445,-0.989608,,
446,-0.990556,,
447,-0.991459,,
448,-0.992317,,
449,-0.993129,,
450,-0.993897,,
451,-0.994619,,
452,-0.995295,,
453,-0.995927,,
454,-0.996513,,
455,-0.997053,,
456,-0.997549,,
457,-0.997998,,
458,-0.998402,,
459,-0.998761,,
460,-0.999074,,
461,-0.999342,,
462,-0.999564,,
463,-0.999741,,
464,-0.999872,,
465,-0.999957,,
466,-0.999997,,
467,-0.999991,,
468,-0.99994,,
469,-0.999843,,
470,-0.999701,,
471,-0.999513,,
472,-0.999279,,
473,-0.999,,
474,-0.998675,,
475,-0.998305,,
476,-0.99789,,
477,-0.997429,,
478,-0.996922,,
479,-0.99637,,
480,-0.995773,,
481,-0.99513,,
482,-0.994442,,
483,-0.993709,,
484,-0.99293,,
485,-0.992106,,
486,-0.991237,,
487,-0.990322,,
488,-0.989363,,
489,-0.988358,,
490,-0.987309,,
491,-0.986214,,
492,-0.985075,,
493,-0.98389,,
494,-0.982661,,
495,-0.981387,,
496,-0.980068,,
497,-0.978705,,
498,-0.977297,,
499,-0.975844,,
500,-0.974347,,
501,-0.972806,,
502,-0.97122,,
503,-0.96959,,
504,-0.967916,,
505,-0.966198,,
506,-0.964435,,
507,-0.962629,,
508,-0.960779,,
509,-0.958885,,
510,-0.956947,,
511,-0.954966,,
512,-0.952941,,
513,-0.950873,,
514,-0.948761,,
515,-0.946607,,
516,-0.944409,,
517,-0.942168,,
518,-0.939884,,
519,-0.937557,,
520,-0.935188,,
521,-0.932776,,
522,-0.930321,,
523,-0.927824,,
524,-0.925285,,
525,-0.922703,,
526,-0.92008,,
527,-0.917415,,
528,-0.914707,,
529,-0.911958,,
530,-0.909168,,
531,-0.906336,,
532,-0.903463,,
533,-0.900549,,
534,-0.897593,,
535,-0.894597,,
536,-0.89156,,
537,-0.888482,,
538,-0.885364,,
539,-0.882206,,
540,-0.879007,,
541,-0.875768,,
542,-0.872489,,
543,-0.869171,,
544,-0.865813,,
545,-0.862415,,
546,-0.858978,,
547,-0.855502,,
548,-0.851987,,
549,-0.848434,,
550,-0.844841,,
551,-0.84121,,
552,-0.837541,,
553,-0.833834,,
554,-0.830088,,
555,-0.826305,,
556,-0.822484,,
557,-0.818625,,
558,-0.81473,,
559,-0.810797,,
560,-0.806827,,
561,-0.802821,,
562,-0.798777,,
563,-0.794698,,
564,-0.790582,,
565,-0.78643,,
566,-0.782243,,
567,-0.778019,,
568,-0.773761,,
569,-0.769467,,
570,-0.765138,,
571,-0.760774,,
572,-0.756375,,
573,-0.751942,,
574,-0.747475,,
575,-0.742973,,
576,-0.738438,,
577,-0.733869,,
578,-0.729267,,
579,-0.724631,,
580,-0.719962,,
581,-0.715261,,
582,-0.710527,,
583,-0.705761,,
584,-0.700962,,
585,-0.696131,,
586,-0.691269,,
587,-0.686375,,
588,-0.68145,,
589,-0.676494,,
590,-0.671508,,
591,-0.66649,,
592,-0.661442,,
593,-0.656364,,
594,-0.651256,,
595,-0.646119,,
596,-0.640952,,
597,-0.635755,,
598,-0.63053,,
599,-0.625276,,
600,-0.619994,,
601,-0.614683,,
602,-0.609344,,
603,-0.603978,,
604,-0.598584,,
605,-0.593162,,
606,-0.587714,,
607,-0.582239,,
608,-0.576737,,
609,-0.571209,,
610,-0.565655,,
611,-0.560076,,
612,-0.55447,,
613,-0.54884,,
614,-0.543184,,
615,-0.537504,,
616,-0.531799,,
617,-0.52607,,
618,-0.520317,,
619,-0.514541,,
620,-0.50874,,
621,-0.502917,,
622,-0.497071,,
623,-0.491202,,
624,-0.485311,,
625,-0.479397,,
626,-0.473462,,
627,-0.467505,,
628,-0.461527,,
629,-0.455528,,
630,-0.449508,,
631,-0.443467,,
632,-0.437407,,
633,-0.431326,,
634,-0.425226,,
635,-0.419106,,
636,-0.412968,,
637,-0.40681,,
638,-0.400634,,
639,-0.39444,,
640,-0.388228,,
641,-0.381998,,
642,-0.37575,,
643,-0.369486,,
644,-0.363204,,
645,-0.356907,,
646,-0.350592,,
647,-0.344262,,
648,-0.337916,,
649,-0.331555,,
650,-0.325179,,
651,-0.318788,,
652,-0.312382,,
653,-0.305962,,
654,-0.299528,,
655,-0.293081,,
656,-0.28662,,
657,-0.280146,,
658,-0.273659,,
659,-0.26716,,
660,-0.260649,,
661,-0.254126,,
662,-0.247591,,
663,-0.241045,,
664,-0.234488,,
665,-0.22792,,
666,-0.221342,,
667,-0.214753,,
668,-0.208155,,
669,-0.201548,,
670,-0.194931,,
671,-0.188306,,
672,-0.181672,,
673,-0.175029,,
674,-0.168379,,
675,-0.161721,,
676,-0.155055,,
677,-0.148383,,
678,-0.141703,,
679,-0.135018,,
680,-0.128326,,
681,-0.121628,,
682,-0.114925,,
683,-0.108216,,
684,-0.101503,,
685,-0.0947847,,
686,-0.0880623,,
687,-0.0813359,,
688,-0.0746058,,
689,-0.0678723,,
690,-0.0611357,,
691,-0.0543963,,
692,-0.0476545,,
693,-0.0409104,,
694,-0.0341645,,
695,-0.027417,,
696,-0.0206683,,
697,-0.0139187,,
698,-0.0071684,,
699,-0.000417783,,
700,0.00633285,,i
701,0.0130832,,i
702,0.0198329,,i
703,0.0265818,,i
704,0.0333294,,i
705,0.0400755,,i
706,0.0468198,,i
707,0.053562,,i
708,0.0603017,,i
709,0.0670387,,i
710,0.0737726,,i
711,0.0805031,,i
712,0.08723,,i
713,0.0939529,,i
714,0.100672,,i
715,0.107386,,i
716,0.114095,,i
717,0.120799,,i
718,0.127497,,i
719,0.13419,,i
720,0.140876,,i
721,0.147556,,i
722,0.15423,,i
723,0.160896,,i
724,0.167555,,i
725,0.174206,,i
726,0.18085,,i
727,0.187485,,i
728,0.194112,,i
729,0.200729,,i
730,0.207338,,i
731,0.213937,,i
732,0.220527,,i
733,0.227106,,i
734,0.233675,,i
735,0.240234,,i
736,0.246781,,i
737,0.253317,,i
738,0.259842,,i
739,0.266355,,i
740,0.272855,,i
741,0.279344,,i
742,0.285819,,i
743,0.292282,,i
744,0.298731,,i
745,0.305167,,i
746,0.311588,,i
747,0.317996,,i
748,0.324389,,i
749,0.330767,,i
750,0.33713,,i
751,0.343478,,i
752,0.34981,,i
753,0.356126,,i
754,0.362426,,i
755,0.368709,,i
756,0.374976,,i
757,0.381225,,i
758,0.387457,,i
759,0.393672,,i
760,0.399869,,i
761,0.406047,,i
762,0.412207,,i
763,0.418348,,i
764,0.42447,,i
765,0.430572,,i
766,0.436655,,i
767,0.442718,,i
768,0.448761,,i
769,0.454784,,i
770,0.460786,,i
771,0.466766,,i
772,0.472726,,i
773,0.478664,,i
774,0.48458,,i
775,0.490474,,i
776,0.496346,,i
777,0.502195,,i
778,0.508021,,i
779,0.513824,,i
780,0.519604,,i
781,0.52536,,i
782,0.531092,,i
783,0.536799,,i
784,0.542483,,i
785,0.548141,,i
786,0.553775,,i
787,0.559383,,i
788,0.564966,,i
789,0.570523,,i
790,0.576055,,i
791,0.581559,,i
792,0.587038,,i
793,0.59249,,i
794,0.597914,,i
795,0.603312,,i
796,0.608681,,i
797,0.614024,,i
798,0.619338,,i
799,0.624624,,i
800,0.629881,,i
801,0.63511,,i
802,0.64031,,i
803,0.645481,,i
804,0.650622,,i
805,0.655734,,i
806,0.660815,,i
807,0.665867,,i
808,0.670888,,i
809,0.675879,,i
810,0.680839,,i
811,0.685768,,i
812,0.690665,,i
813,0.695531,,i
814,0.700366,,i
815,0.705168,,i
816,0.709939,,i
817,0.714677,,i
818,0.719382,,i
819,0.724055,,i
820,0.728695,,i
821,0.733301,,i
822,0.737874,,i
823,0.742414,,i
824,0.746919,,i
825,0.751391,,i
826,0.755828,,i
827,0.760231,,i
828,0.764599,,i
829,0.768933,,i
830,0.773231,,i
831,0.777494,,i
832,0.781722,,i
833,0.785914,,i
834,0.79007,,i
835,0.79419,,i
836,0.798274,,i
837,0.802322,,i
838,0.806333,,i
839,0.810308,,i
840,0.814245,,i
841,0.818145,,i
842,0.822008,,i
843,0.825834,,i
844,0.829622,,i
845,0.833372,,i
846,0.837084,,i
847,0.840758,,i
848,0.844394,,i
849,0.847991,,i
850,0.85155,,i
851,0.855069,,i
852,0.85855,,i
853,0.861992,,i
854,0.865394,,i
855,0.868757,,i
856,0.872081,,i
857,0.875364,,i
858,0.878608,,i
859,0.881812,,i
860,0.884975,,i
861,0.888098,,i
862,0.891181,,i
863,0.894223,,i
864,0.897225,,i
865,0.900185,,i
866,0.903105,,i
867,0.905983,,i
868,0.90882,,i
869,0.911615,,i
870,0.914369,,i
871,0.917082,,i
872,0.919752,,i
873,0.922381,,i
874,0.924968,,i
875,0.927512,,i
876,0.930014,,i
877,0.932474,,i
878,0.934891,,i
879,0.937266,,i
880,0.939598,,i
881,0.941887,,i
882,0.944134,,i
883,0.946337,,i
884,0.948497,,i
885,0.950614,,i
886,0.952687,,i
887,0.954718,,i
888,0.956704,,i
889,0.958647,,i
890,0.960547,,i
891,0.962402,,i
892,0.964214,,i
893,0.965982,,i
894,0.967706,,i
895,0.969385,,i
896,0.971021,,i
897,0.972612,,i
898,0.974159,,i
899,0.975661,,i
900,0.977119,,i
901,0.978533,,i
902,0.979902,,i
903,0.981226,,i
904,0.982506,,i
905,0.983741,,i
906,0.984931,,i
907,0.986076,,i
908,0.987176,,i
909,0.988231,,i
910,0.989241,,i
911,0.990206,,i
912,0.991126,,i
913,0.992001,,i
914,0.99283,,i
915,0.993615,,i
916,0.994354,,i
917,0.995047,,i
918,0.995696,,i
919,0.996299,,i
920,0.996856,,i
921,0.997368,,i
922,0.997835,,i
923,0.998256,,i
924,0.998632,,i
925,0.998962,,i
926,0.999247,,i
927,0.999486,,i
928,0.99968,,i
929,0.999828,,i
930,0.99993,,i
931,0.999987,,i
932,0.999999,,i
933,0.999964,,i
934,0.999885,,i
935,0.999759,,i
936,0.999588,,i
937,0.999372,,i
938,0.99911,,i
939,0.998802,,i
940,0.998449,,i
941,0.998051,,i
942,0.997607,,i
943,0.997117,,i
944,0.996582,,i
945,0.996002,,i
946,0.995376,,i
947,0.994705,,i
948,0.993989,,i
949,0.993227,,i
950,0.99242,,i
951,0.991568,,i
952,0.99067,,i
953,0.989728,,i
954,0.98874,,i
955,0.987707,,i
956,0.98663,,i
957,0.985507,,i
958,0.984339,,i
959,0.983127,,i
960,0.98187,,i
961,0.980567,,i
962,0.979221,,i
963,0.977829,,i
964,0.976394,,i
965,0.974913,,i
966,0.973388,,i
967,0.971819,,i
968,0.970206,,i
969,0.968548,,i
970,0.966846,,i
971,0.9651,,i
972,0.963311,,i
973,0.961477,,i
974,0.959599,,i
975,0.957678,,i
976,0.955713,,i
977,0.953705,,i
978,0.951653,,i
979,0.949557,,i
980,0.947419,,i
981,0.945237,,i
982,0.943012,,i
983,0.940744,,i
984,0.938434,,i
985,0.93608,,i
986,0.933684,,i
987,0.931245,,i
988,0.928764,,i
989,0.926241,,i
990,0.923675,,i
991,0.921068,,i
992,0.918418,,i
993,0.915726,,i
994,0.912993,,i
995,0.910218,,i
996,0.907402,,i
997,0.904544,,i
998,0.901645,,i
999,0.898705,,i
1000,0.895724,,i
1001,0.892702,,i
1002,0.88964,,i
1003,0.886537,,i
1004,0.883393,,i
1005,0.88021,,i
1006,0.876986,,i
1007,0.873722,,i
1008,0.870419,,i
1009,0.867075,,i
1010,0.863693,,i
1011,0.86027,,i
1012,0.856809,,i
1013,0.853309,,i
1014,0.849769,,i
1015,0.846191,,i
1016,0.842575,,i
1017,0.83892,,i
1018,0.835227,,i
1019,0.831496,,i
1020,0.827726,,i
1021,0.82392,,i
1022,0.820075,,i
1023,0.816193,,i
1024,0.812274,,i
1025,0.808318,,i
1026,0.804326,,i
1027,0.800296,,i
1028,0.79623,,i
1029,0.792128,,i
1030,0.78799,,i
1031,0.783815,,i
1032,0.779605,,i
1033,0.77536,,i
1034,0.771079,,i
1035,0.766763,,i
1036,0.762412,,i
1037,0.758027,,i
1038,0.753607,,i
1039,0.749152,,i
1040,0.744663,,i
1041,0.740141,,i
1042,0.735584,,i
1043,0.730995,,i
1044,0.726371,,i
1045,0.721715,,i
1046,0.717026,,i
1047,0.712304,,i
1048,0.70755,,i
1049,0.702763,,i
1050,0.697945,,i
1051,0.693094,,i
1052,0.688212,,i
1053,0.683299,,i
1054,0.678355,,i
1055,0.673379,,i
1056,0.668373,,i
1057,0.663337,,i
1058,0.65827,,i
1059,0.653173,,i
1060,0.648047,,i
1061,0.642891,,i
1062,0.637705,,i
1063,0.632491,,i
1064,0.627248,,i
1065,0.621976,,i
1066,0.616676,,i
1067,0.611347,,i
1068,0.605991,,i
1069,0.600607,,i
1070,0.595196,,i
1071,0.589758,,i
1072,0.584293,,i
1073,0.578801,,i
1074,0.573283,,i
1075,0.567739,,i
1076,0.562169,,i
1077,0.556573,,i
1078,0.550952,,i
1079,0.545306,,i
1080,0.539635,,i
1081,0.533939,,i
1082,0.528219,,i
1083,0.522475,,i
1084,0.516707,,i
1085,0.510916,,i
1086,0.505101,,i
1087,0.499263,,i
1088,0.493403,,i
1089,0.48752,,i
1090,0.481615,,i
1091,0.475688,,i
1092,0.469739,,i
1093,0.463769,,i
1094,0.457778,,i
1095,0.451765,,i
1096,0.445733,,i
1097,0.439679,,i
1098,0.433606,,i
1099,0.427513,,i
1100,0.421401,,i
1101,0.41527,,i
1102,0.409119,,i
1103,0.40295,,i
1104,0.396762,,i
1105,0.390557,,i
1106,0.384333,,i
1107,0.378093,,i
1108,0.371834,,i
1109,0.365559,,i
1110,0.359268,,i
1111,0.35296,,i
1112,0.346635,,i
1113,0.340295,,i
1114,0.33394,,i
1115,0.327569,,i
1116,0.321183,,i
1117,0.314783,,i
1118,0.308369,,i
1119,0.30194,,i
1120,0.295498,,i
1121,0.289042,,i
1122,0.282573,,i
1123,0.276091,,i
1124,0.269596,,i
1125,0.263089,,i
1126,0.25657,,i
1127,0.25004,,i
1128,0.243498,,i
1129,0.236945,,i
1130,0.230381,,i
1131,0.223807,,i
1132,0.217223,,i
1133,0.210628,,i
1134,0.204024,,i
1135,0.197411,,i
1136,0.190789,,i
1137,0.184158,,i
1138,0.177518,,i
1139,0.170871,,i
1140,0.164216,,i
1141,0.157553,,i
1142,0.150883,,i
1143,0.144206,,i
1144,0.137523,,i
1145,0.130833,,i
1146,0.124138,,i
1147,0.117436,,i
1148,0.11073,,i
1149,0.104018,,i
1150,0.0973018,,i
1151,0.090581,,i
1152,0.083856,,i
1153,0.0771273,,i
1154,0.070395,,i
1155,0.0636595,,i
1156,0.0569211,,i
1157,0.0501802,,i
1158,0.0434369,,i
1159,0.0366917,,i
1160,0.0299448,,i
1161,0.0231965,,i
1162,0.0164471,,i
1163,0.00969705,,i
1164,0.00294653,,i
1165,-0.00380414,,
1166,-0.0105546,,
1167,-0.0173046,,
1168,-0.0240538,,
1169,-0.030802,,
1170,-0.0375487,,
1171,-0.0442937,,
1172,-0.0510367,,
1173,-0.0577774,,
1174,-0.0645154,,
1175,-0.0712505,,
1176,-0.0779823,,
1177,-0.0847106,,
1178,-0.091435,,
1179,-0.0981553,,
1180,-0.104871,,
1181,-0.111582,,
1182,-0.118288,,
1183,-0.124989,,
1184,-0.131683,,
1185,-0.138372,,
1186,-0.145055,,
1187,-0.151731,,
1188,-0.1584,,
1189,-0.165061,,
1190,-0.171716,,
1191,-0.178362,,
1192,-0.185001,,
1193,-0.19163,,
1194,-0.198252,,
1195,-0.204864,,
1196,-0.211466,,
1197,-0.21806,,
1198,-0.224643,,
1199,-0.231216,,
1200,-0.237778,,
1201,-0.24433,,
1202,-0.25087,,
1203,-0.257399,,
1204,-0.263917,,
1205,-0.270422,,
1206,-0.276915,,
1207,-0.283395,,
1208,-0.289863,,
1209,-0.296317,,
1210,-0.302757,,
1211,-0.309184,,
1212,-0.315597,,
1213,-0.321996,,
1214,-0.328379,,
1215,-0.334748,,
1216,-0.341102,,
1217,-0.34744,,
1218,-0.353762,,
1219,-0.360068,,
1220,-0.366357,,
1221,-0.37263,,
1222,-0.378886,,
1223,-0.385125,,
1224,-0.391346,,
1225,-0.397549,,
1226,-0.403735,,
1227,-0.409901,,
1228,-0.41605,,
1229,-0.422179,,
1230,-0.428289,,
1231,-0.434379,,
1232,-0.44045,,
1233,-0.4465,,
1234,-0.45253,,
1235,-0.45854,,
1236,-0.464528,,
1237,-0.470496,,
1238,-0.476442,,
1239,-0.482366,,
1240,-0.488269,,
1241,-0.494149,,
1242,-0.500006,,
1243,-0.505841,,
1244,-0.511653,,
1245,-0.517441,,
1246,-0.523206,,
1247,-0.528947,,
1248,-0.534664,,
1249,-0.540357,,
1250,-0.546025,,
1251,-0.551668,,
1252,-0.557285,,
1253,-0.562878,,
1254,-0.568445,,
1255,-0.573986,,
1256,-0.5795,,
1257,-0.584989,,
1258,-0.590451,,
1259,-0.595885,,
1260,-0.601293,,
1261,-0.606673,,
1262,-0.612026,,
1263,-0.61735,,
1264,-0.622647,,
1265,-0.627915,,
1266,-0.633155,,
1267,-0.638366,,
1268,-0.643547,,
1269,-0.648699,,
1270,-0.653822,,
1271,-0.658915,,
1272,-0.663978,,
1273,-0.669011,,
1274,-0.674013,,
1275,-0.678984,,
1276,-0.683925,,
1277,-0.688834,,
1278,-0.693712,,
1279,-0.698559,,
1280,-0.703373,,
1281,-0.708156,,
1282,-0.712906,,
1283,-0.717623,,
1284,-0.722308,,
1285,-0.726961,,
1286,-0.731579,,
1287,-0.736165,,
1288,-0.740717,,
1289,-0.745235,,
1290,-0.74972,,
1291,-0.75417,,
1292,-0.758586,,
1293,-0.762967,,
1294,-0.767313,,
1295,-0.771625,,
1296,-0.775901,,
1297,-0.780142,,
1298,-0.784348,,
1299,-0.788517,,
1300,-0.792651,,
1301,-0.796749,,
1302,-0.80081,,
1303,-0.804835,,
1304,-0.808823,,
1305,-0.812774,,
1306,-0.816689,,
1307,-0.820566,,
1308,-0.824405,,
1309,-0.828207,,
1310,-0.831972,,
1311,-0.835698,,
1312,-0.839386,,
1313,-0.843037,,
1314,-0.846648,,
1315,-0.850221,,
1316,-0.853756,,
1317,-0.857251,,
1318,-0.860707,,
1319,-0.864124,,
1320,-0.867502,,
1321,-0.87084,,
1322,-0.874139,,
1323,-0.877398,,
1324,-0.880616,,
1325,-0.883795,,
1326,-0.886933,,
1327,-0.890031,,
1328,-0.893088,,
1329,-0.896105,,
1330,-0.899081,,
1331,-0.902016,,
1332,-0.904909,,
1333,-0.907762,,
1334,-0.910573,,
1335,-0.913343,,
1336,-0.916071,,
1337,-0.918757,,
1338,-0.921401,,
1339,-0.924004,,
1340,-0.926564,,
1341,-0.929082,,
1342,-0.931558,,
1343,-0.933991,,
1344,-0.936382,,
1345,-0.93873,,
1346,-0.941035,,
1347,-0.943297,,
1348,-0.945517,,
1349,-0.947693,,
1350,-0.949826,,
1351,-0.951916,,
1352,-0.953962,,
1353,-0.955965,,
1354,-0.957925,,
1355,-0.95984,,
1356,-0.961712,,
